"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","test_var"
"54","Trinidad and Tobago","TTO","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN",NA,NA,NA,NA,NA,NA,NA,NA,8.596232954,8.733255243,8.887593408,7.999019735,9.013725971,6.989635403,4.108705573,6.398523118,3.865083929,3.455737248,3.168611547,3.101037622,2.058024546,2.010830547,2.091035265,2.317381948,2.360597895,2.123100881,4.208751037,4.522607922,5.950851193,6.552019694,5.483341269,5.895001238,6.161781213,7.640264897,8.014725592,8.395895179,8.205876118,9.583948366,11.01565453,8.305159852,5.654253435,5.146687993,6.493777759,4.150042986,3.553916961,3.14159525,2.318919109,2.567794857,1.984603754,3.239404384,2.521431498,NA,NA,NA,NA,NA,1
"55","Brunei Darussalam","BRN","Pregnant women receiving prenatal care (%)","SH.STA.ANVC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,1
"56","Argentina","ARG","Discrepancy in expenditure estimate of GDP (constant LCU)","NY.GDP.DISC.KN",8145357200,3358953000,5960733300,3966316000,-80291000,4788833200,3537198800,3461562400,4916372200,4618493600,3174836300,4588221200,3986431700,3601347300,4462030400,5222493900,2069579800,1317436000,807288500,4890840100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16949650700,17838338500,11239614300,17375632200,21410265800,19837600300,10994190600,13438301800,11233920400,-7196003500,-2373234600,-5000,-12800,-15000,-4000,-4000,1000,-13000,-3000,34000,-1775097000,1500182500,NA,1
"57","Sierra Leone","SLE","Gross enrolment ratio, secondary, gender parity index (GPI)","SE.ENR.SECO.FM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35389,0.3684,0.38478,0.40132,0.41114,0.42777,0.4316,0.43927,NA,NA,NA,NA,NA,0.46364,0.46511,NA,NA,0.5017,0.4958,0.51658,0.56647,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705669999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748529971,0.858420014,0.873880029,NA,NA,1
"58","New Zealand","NZL","Population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.32587,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.55922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"59","Greece","GRC","Condom use, population ages 15-24, male (% of males ages 15-24)","SH.CON.1524.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"60","South Sudan","SSD","Changes in inventories (current LCU)","NE.GDI.STKB.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3e+07,-3.87e+08,1e+07,7e+06,1.7e+07,1.8e+07,NA,NA,1
"61","Malawi","MWI","Net bilateral aid flows from DAC donors, Austria (current US$)","DC.DAC.AUTL.CD",NA,NA,NA,10000,NA,NA,10000,NA,NA,NA,NA,10000,10000,10000,10000,20000,70000,30000,20000,10000,10000,10000,20000,10000,NA,NA,NA,NA,10000,550000,880000,1140000,20240000,8960000,3120000,1460000,1420000,10000,80000,40000,40000,50000,70000,-1120000,-1240000,-540000,2730000,130000,170000,390000,90000,50000,50000,110000,NA,NA,1
"62","Rwanda","RWA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598880871,3.096848913,2.166975689,0.601955146,NA,1.523141726,83.64025575,27.00413616,19.88992575,25.97019893,16.31650204,16.35578671,6.888253629,11.63873979,5.943527373,3.361839147,2.468940271,4.350462129,NA,NA,1
"63","Ghana","GHA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.18137233,17.80988823,16.48899681,13.71872241,11.15723821,7.480889823,5.437849204,6.864152824,6.232298114,NA,NA,1
"64","Niger","NER","Claims on other sectors of the domestic economy (annual growth as % of broad money)","FM.AST.DOMO.ZG.M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"65","Cayman Islands","CYM","PPG, IDA (NTR, current US$)","DT.NTR.MIDA.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"66","Puerto Rico","PRI","Improved water source, rural (% of rural population with access)","SH.H2O.SAFE.RU.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"67","Mexico","MEX","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",NA,1.748216771,1.431848008,4.780953829,8.479878663,3.838799236,2.895755204,2.688857483,6.146744342,0.281550647,3.213585073,0.498735837,4.79432952,4.465735042,2.541909316,2.649050599,1.503217681,0.630446181,6.171500666,7.003189571,6.645531644,6.289380987,-2.815729855,-6.24511012,1.437531209,0.468567597,-5.725183775,-0.206910128,-0.788857206,2.113759667,2.972373535,2.148711694,1.578606661,2.026783103,2.719500245,-7.518498048,3.943160049,5.057818522,2.908538702,1.010141366,3.717138215,-1.969953758,-1.137756674,0.179543372,2.976428812,1.63366597,3.404069586,1.622246467,-0.236741116,-6.24636067,3.601035302,2.410649761,2.585155388,0.027170948,0.888986993,NA,1
"68","Middle income","MIC","Adjusted net savings, including particulate emission damage (% of GNI)","NY.ADJ.SVNG.GN.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.19066038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.69504754,NA,NA,NA,NA,18.53787386,17.34907476,18.52656345,19.26947192,NA,NA,1
"69","Sri Lanka","LKA","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","SL.EMP.1524.SP.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.60000038,16.10000038,18.10000038,17.79999924,18.70000076,19.5,19.70000076,27.79999924,22.89999962,21.29999924,21.60000038,21,22.29999924,21.60000038,18.29999924,24.79999924,22.79999924,22.29999924,20.60000038,19.60000038,19.60000038,20.20000076,19.89999962,19.70000076,NA,1
"70","Colombia","COL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25882686,NA,NA,NA,NA,12.93561105,12.59804279,12.12291329,14.55540092,13.27213342,NA,NA,NA,1
"71","Syrian Arab Republic","SYR","Point-of-sale terminals (per 100,000 adults)","FB.POS.TOTL.P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"72","Malta","MLT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3874313326,4253734566,4554789168,4872103882,5256975805,5706996867,5465902788,5839660755,6141898459,6460163992,7265301760,7176803928,7653643733,7860801465,8004598774,8488124301,9034856839,9607178099,10423634476,10657156049,11055536263,11729408317,11860592735,12331541095,NA,NA,1
"73","Croatia","HRV","Logistics performance index: Overall (1=low to 5=high)","LP.LPI.OVRL.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,NA,NA,2.77,NA,3.16,NA,3.052949,NA,1
"74","Romania","ROM","Average working hours of children, working only, female, ages 7-14 (hours per week)","SL.TLF.0714.WK.FE.TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"75","Macedonia, FYR","MKD","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39999962,15.19999981,15.69999981,15.69999981,15.39999962,14.39999962,15.5,16.20000076,15.19999981,NA,1
"76","East Asia & Pacific (all income levels)","EAS","Time to import (days)","IC.IMP.DURS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.33333333,23.32142857,22,21.17857143,21,20.78571429,20.10714286,20.03448276,19.96551724,19.82758621,NA,1
"77","Puerto Rico","PRI","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"78","Suriname","SUR","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.60000038,14.69999981,13.30000019,16.70000076,17.5,16.79999924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89999962,NA,NA,1
"79","Liberia","LBR","Net change in interest arrears (current US$)","DT.IXA.DPPG.CD.CG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54348000,104251000,131647000,24434000,47970000,71758000,99260000,64309000,51444000,111202000,37440000,214371000,238440000,181464000,245321000,162981000,181092000,177196000,-239683000,-953878000,-1313880000,-91162000,11753000,-186000,-642000,-11367000,NA,1
"80","Greenland","GRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"81","Bermuda","BMU","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.60202644,40.64946326,45.91058462,49.6566942,44.97708455,43.00170246,43.08460546,43.87516905,NA,NA,1
"82","Ukraine","UKR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.18589138,38.30507744,41.9436661,38.13624253,38.02814817,36.23343188,30.83075745,31.03764354,29.08842371,31.33054948,30.07783078,30.76798435,31.47339433,30.32218325,24.79151788,26.90129254,33.60813112,34.21163994,36.67400538,37.5506137,36.86208798,38.21192427,40.54082667,NA,NA,NA,1
"83","West Bank and Gaza","WBG","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"84","Uruguay","URY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,57,67,73,62,63,70,85,82,88,97,96,93,92,91,91,91,91,91,93,90,94,95,91,94,96,95,94,94,95,95,95,95,94,95,NA,1
"85","Sub-Saharan Africa (all income levels)","SSF","Tax revenue (current LCU)","GC.TAX.TOTL.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"86","Central African Republic","CAF","Undisbursed external debt, private creditors (UND, current US$)","DT.UND.PRVT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714000,9115000,23585000,7283000,1285000,162000,0,0,0,0,0,0,0,0,0,2373000,1956000,1328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+07,NA,1
"87","Kenya","KEN","PPG, bilateral (TDS, current US$)","DT.TDS.BLAT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12489000,13299000,15206000,18925000,19681000,21005000,20555000,24449000,27150000,31934000,35159000,35924000,37859000,47616000,52845000,60362000,65139000,80564000,94093000,87579000,87149000,123239000,66348000,79292000,179931000,209591000,220885000,159676000,184940000,174702000,145789000,129597000,148438000,211319000,78652000,45754000,66894000,144659000,222234000,199380000,198917000,205171000,300037000,303347000,281044000,NA,1
"88","Maldives","MDV","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7506287.906,9973544.742,6500398.747,6960937.5,5695312.5,5583061.409,5159796.84,3286505.325,NA,NA,NA,1
"89","Netherlands","NLD","External debt stocks, variable rate (DOD, current US$)","DT.DOD.VTOT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"90","American Samoa","ASM","Net bilateral aid flows from DAC donors, Slovenia (current US$)","DC.DAC.SVNL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"91","Israel","ISR","Household final consumption expenditure, etc. (% of GDP)","NE.CON.PETC.ZS",68.07773716,66.9268759,62.61620186,62.88292303,62.4706343,67.13375796,67.00167504,67.10504549,65.24500253,64.37327996,60.33079828,56.50446448,56.98849425,58.13815518,53.05031728,60.00972252,61.97372546,61.11883252,61.38555485,62.83659249,53.10719277,54.86897883,57.80253762,59.32036676,54.63592933,57.98431756,62.90873808,64.326874,63.0612297,62.20706413,55.59902015,60.42341866,60.53864919,62.4276401,63.36962623,56.01256993,54.90401466,53.84477156,53.9230252,53.74301354,53.35601987,54.86704904,55.78311804,55.77576395,56.01503264,55.71783368,55.80241462,57.18412619,58.00001543,56.62835848,57.23666264,57.05019864,55.46569382,55.54143288,55.87323096,NA,1
"92","Trinidad and Tobago","TTO","Part time employment, total (% of total employment)","SL.TLF.PART.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60000038,16.10000038,15.30000019,14,13.5,12.5,10.39999962,10.5,10.39999962,8.399999619,7.699999809,7.900000095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"93","Maldives","MDV","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.53935386,NA,89.27606625,NA,NA,NA,1
"94","Guinea","GIN","Patent applications, nonresidents","IP.PAT.NRES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"95","Marshall Islands","MHL","Air transport, passengers carried","IS.AIR.PSGR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,33800,36300,66400,66300,96000,43500,41900,45800,41300,33100,32000,33100,16109,18805,24592,27471,28970,25789,30232,29980,29530,27692,NA,NA,NA,NA,NA,NA,1
"96","Sri Lanka","LKA","Net bilateral aid flows from DAC donors, Norway (current US$)","DC.DAC.NORL.CD",NA,NA,NA,NA,NA,10000,NA,40000,90000,130000,1e+05,90000,20000,110000,90000,320000,3e+05,3830000,5170000,7920000,11390000,8070000,14690000,11700000,11880000,10310000,12220000,15620000,16430000,13250000,22540000,13150000,13720000,12120000,14960000,14240000,31740000,15940000,13210000,14020000,14560000,15200000,21460000,28140000,30330000,66410000,37290000,44040000,30560000,35260000,28960000,25790000,19880000,14720000,NA,NA,1
"97","Israel","ISR","Taxes on exports (% of tax revenue)","GC.TAX.EXPT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"98","Burundi","BDI","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10350000,11430000,13580000,15640000,17050000,22490000,22240000,24980000,29820000,34920000,43680000,42890000,45610000,41470000,40560000,43480000,51900000,53360000,53280000,50660000,58190000,70090000,77590000,55830000,48110000,43540000,29450000,18690000,12670000,21060000,15080000,10900000,24070000,30700000,26810000,39300000,50220000,39760000,63210000,60970000,73440000,67080000,75770000,92690000,NA,NA,1
"99","Sri Lanka","LKA","Prevalence of stunting, height for age, male (% of children under 5)","SH.STA.STNT.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,18.1,NA,19.8,NA,NA,14.8,NA,NA,NA,1
"100","Bahrain","BHR","Goods and services expense (current LCU)","GC.XPN.GSRV.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339420000,396450000,317500000,330220000,318102158.9,NA,NA,NA,NA,1
"101","Botswana","BWA","Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)","LP.LPI.ITRN.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,NA,2.53,NA,2.417752,NA,1
"102","France","FRA","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"103","India","IND","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60740535,12.50842358,11.84061303,12.11739975,12.14527899,11.38683627,12.83317787,12.07116981,11.4150321,11.9687951,NA,1
"104","Sub-Saharan Africa (all income levels)","SSF","Household final consumption expenditure (current LCU)","NE.CON.PRVT.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"105","Guinea-Bissau","GNB","Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.8,NA,NA,NA,NA,99.9,1
"106","China","CHN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211250694,0.277789667,0.487441698,0.539548014,0.627497875,0.852773883,1.027927795,0.980756347,0.971381626,1.144565778,2.62534847,6.212819661,6.009129603,4.897217305,4.667511817,4.616872605,4.267237457,3.557125416,3.185974677,3.320811216,3.372854354,2.997514169,3.198567461,4.589118582,4.882164556,4.435002905,3.763019503,2.590357386,4.035053211,3.738068167,2.850680815,3.065436872,2.791906123,NA,1
"107","St. Kitts and Nevis","KNA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,13.3,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,13.33333333,1
"108","Channel Islands","CHI","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"109","St. Vincent and the Grenadines","VCT","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3,4,4,4,4,4,4,4,4,NA,1
